delivery_id,customer_name,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost,delay_hours,delay_status,delivery_time_hhmm,expected_time_hhmm,delay_hhmm,distance_category,delay_percentage,cost_per_km,rating_category,speed_kmph,weight_category
10461,kylie bailey,ekart,clothing,truck,standard,south,clear,283.1,23.24,36.6,40.3,no,delivered,5,1485.22,-3.6999999999999957,On Time,36:36,40:18,-03:42,Long,-9.18,5.25,Excellent,7.73,Heavy
10462,lindsay vance,dhl,groceries,ev bike,same day,south,cold,11.8,22.48,6.8,9.2,no,delivered,4,226.44,-2.3999999999999995,On Time,06:48,09:12,-02:24,Short,-26.09,19.19,Good,1.74,Heavy
10463,destiny bishop,ecom express,fragile items,scooter,two day,east,clear,142.6,25.05,2.0,2.3,no,delivered,4,788.15,-0.2999999999999998,On Time,02:00,02:18,-00:18,Medium,-13.04,5.53,Good,71.3,Heavy
10464,lisa jackson,blue dart,documents,truck,same day,west,cold,109.9,13.05,15.6,19.0,no,delivered,4,688.65,-3.4000000000000004,On Time,15:36,19:00,-03:24,Medium,-17.89,6.27,Good,7.04,Medium
10465,franklin wright,dhl,fragile items,van,same day,west,rainy,28.0,34.63,9.3,10.8,no,delivered,5,343.89,-1.5,On Time,09:18,10:48,-01:30,Short,-13.89,12.28,Excellent,3.01,Heavy
10466,jason patterson,shadowfax,pharmacy,ev van,two day,north,foggy,251.7,10.08,10.6,13.2,no,delivered,4,1288.74,-2.5999999999999996,On Time,10:36,13:12,-02:36,Long,-19.7,5.12,Good,23.75,Medium
10467,eric salazar,ekart,cosmetics,ev van,same day,north,clear,200.7,40.52,27.1,28.1,no,delivered,3,1225.06,-1.0,On Time,27:06,28:06,-01:00,Medium,-3.56,6.1,Average,7.41,Heavy
10468,rachel wade,amazon logistics,cosmetics,van,two day,west,rainy,171.2,5.18,2.1,5.1,no,delivered,5,871.54,-2.9999999999999996,On Time,02:06,05:06,-03:00,Medium,-58.82,5.09,Excellent,81.52,Medium
10469,brian miles,ecom express,furniture,bike,standard,east,clear,276.1,49.52,36.7,39.6,no,delivered,5,1530.47,-2.8999999999999986,On Time,36:42,39:36,-02:54,Long,-7.32,5.54,Excellent,7.52,Heavy
10470,carl pennington,dhl,pharmacy,scooter,same day,north,rainy,193.3,9.26,24.7,27.3,no,delivered,3,1094.28,-2.6000000000000014,On Time,24:42,27:18,-02:36,Medium,-9.52,5.66,Average,7.83,Medium
10471,pam cunningham,xpressbees,electronics,scooter,standard,central,foggy,276.2,47.02,37.5,39.6,no,delivered,4,1522.06,-2.1000000000000014,On Time,37:30,39:36,-02:06,Long,-5.3,5.51,Good,7.37,Heavy
10472,eric foster,xpressbees,cosmetics,bike,standard,central,foggy,201.4,19.72,30.8,32.1,no,delivered,4,1066.16,-1.3000000000000007,On Time,30:48,32:06,-01:18,Medium,-4.05,5.29,Good,6.54,Heavy
10473,crystal cruz,xpressbees,cosmetics,ev van,same day,north,stormy,24.4,20.25,6.6,10.4,no,delivered,3,282.75,-3.8000000000000007,On Time,06:36,10:24,-03:48,Short,-36.54,11.59,Average,3.7,Heavy
10474,greg hill,blue dart,electronics,van,two day,north,cold,6.3,43.46,47.7,48.6,no,delivered,5,161.88,-0.8999999999999986,On Time,47:42,48:36,-00:54,Short,-1.85,25.7,Excellent,0.13,Heavy
10475,lawrence bailey,delhivery,furniture,bike,two day,north,clear,262.9,1.36,13.1,14.3,no,delivered,3,1318.58,-1.200000000000001,On Time,13:06,14:18,-01:12,Long,-8.39,5.02,Average,20.07,Light
10476,stephanie maxwell,dhl,furniture,truck,two day,west,rainy,161.1,12.72,2.0,4.1,no,delivered,4,843.66,-2.0999999999999996,On Time,02:00,04:06,-02:06,Medium,-51.22,5.24,Good,80.55,Medium
10477,jason jones,blue dart,documents,van,same day,central,stormy,100.1,4.31,17.0,18.0,no,delivered,3,613.43,-1.0,On Time,17:00,18:00,-01:00,Medium,-5.56,6.13,Average,5.89,Light
10478,james armstrong,ekart,electronics,scooter,express,east,foggy,180.5,48.61,53.8,42.0,yes,delayed,3,1098.33,11.799999999999997,Delayed,53:48,42:00,11:48,Medium,28.1,6.08,Average,3.36,Heavy
10479,kimberly phillips dds,shadowfax,electronics,van,standard,central,stormy,131.6,31.21,23.5,25.2,no,delivered,5,751.63,-1.6999999999999993,On Time,23:30,25:12,-01:42,Medium,-6.75,5.71,Excellent,5.6,Heavy
10480,richard joseph,shadowfax,clothing,truck,two day,south,rainy,89.3,24.03,54.6,56.9,no,delivered,5,518.59,-2.299999999999997,On Time,54:36,56:54,-02:18,Short,-4.04,5.81,Excellent,1.64,Heavy
10481,william schmidt,blue dart,documents,truck,two day,north,rainy,105.8,19.58,57.0,58.6,no,delivered,5,587.74,-1.6000000000000014,On Time,57:00,58:36,-01:36,Medium,-2.73,5.56,Excellent,1.86,Heavy
10482,katherine salas,delhivery,clothing,scooter,standard,east,hot,187.5,43.46,29.7,30.8,no,delivered,5,1067.88,-1.1000000000000014,On Time,29:42,30:48,-01:06,Medium,-3.57,5.7,Excellent,6.31,Heavy
10483,gregory love,ekart,pharmacy,truck,two day,east,rainy,191.9,1.32,2.3,7.2,no,delivered,3,963.46,-4.9,On Time,02:18,07:12,-04:54,Medium,-68.06,5.02,Average,83.43,Light
10484,jonathan anderson,fedex,groceries,ev bike,express,central,clear,280.0,21.22,50.5,52.0,no,delivered,4,1513.66,-1.5,On Time,50:30,52:00,-01:30,Long,-2.88,5.41,Good,5.54,Heavy
10485,stephanie jones,amazon logistics,clothing,truck,same day,south,stormy,239.0,21.99,37.8,31.9,yes,failed,1,1360.97,5.899999999999999,Delayed,37:48,31:54,05:54,Medium,18.5,5.69,Poor,6.32,Heavy
10486,virginia howard,dhl,electronics,ev van,standard,east,stormy,224.5,4.33,34.2,34.4,no,delivered,4,1135.49,-0.19999999999999574,On Time,34:12,34:24,-00:12,Medium,-0.58,5.06,Good,6.56,Light
10487,deanna kennedy,ekart,pharmacy,ev van,standard,north,hot,238.1,26.32,33.8,35.8,no,delivered,5,1269.46,-2.0,On Time,33:48,35:48,-02:00,Medium,-5.59,5.33,Excellent,7.04,Heavy
10488,valerie howard,fedex,automobile parts,van,same day,east,stormy,6.1,34.92,5.3,8.6,no,delivered,5,235.26,-3.3,On Time,05:18,08:36,-03:18,Short,-38.37,38.57,Excellent,1.15,Heavy
10489,tammie johnson,delhivery,fragile items,van,express,north,rainy,294.2,33.61,3.4,53.4,yes,delayed,2,1621.83,-50.0,On Time,03:24,53:24,-50:00,Long,-93.63,5.51,Poor,86.53,Heavy
10490,sandra mills,ekart,cosmetics,van,standard,south,foggy,287.3,40.14,38.4,40.7,no,delivered,4,1556.92,-2.3000000000000043,On Time,38:24,40:42,-02:18,Long,-5.65,5.42,Good,7.48,Heavy
10491,nicholas erickson,delhivery,documents,van,two day,south,stormy,70.3,17.11,53.9,55.0,no,delivered,4,402.83,-1.1000000000000014,On Time,53:54,55:00,-01:06,Short,-2.0,5.73,Good,1.3,Heavy
10492,sonia reyes,fedex,cosmetics,scooter,two day,south,clear,252.6,46.3,11.0,13.3,no,delivered,4,1401.9,-2.3000000000000007,On Time,11:00,13:18,-02:18,Long,-17.29,5.55,Good,22.96,Heavy
10493,jenny cole,dhl,electronics,ev van,standard,west,clear,114.4,49.42,23.0,23.4,no,delivered,5,720.26,-0.3999999999999986,On Time,23:00,23:24,-00:24,Medium,-1.71,6.3,Excellent,4.97,Heavy
10494,gregory carson,shadowfax,clothing,truck,same day,west,cold,215.2,14.29,28.0,29.5,no,delivered,4,1218.87,-1.5,On Time,28:00,29:30,-01:30,Medium,-5.08,5.66,Good,7.69,Medium
10495,richard garcia,shadowfax,clothing,bike,standard,south,hot,80.1,44.62,15.8,20.0,no,delivered,4,534.36,-4.199999999999999,On Time,15:48,20:00,-04:12,Short,-21.0,6.67,Good,5.07,Heavy
10496,dana hanson,dhl,clothing,ev van,same day,central,hot,282.5,27.66,45.3,36.2,yes,failed,2,1595.48,9.099999999999994,Delayed,45:18,36:12,09:06,Long,25.14,5.65,Poor,6.24,Heavy
10497,april bailey,amazon logistics,groceries,ev van,same day,south,stormy,269.0,32.37,51.5,34.9,yes,delayed,2,1542.11,16.6,Delayed,51:30,34:54,16:36,Long,47.56,5.73,Poor,5.22,Heavy
10498,hannah anderson,ecom express,electronics,truck,same day,north,cold,245.0,49.48,31.6,32.5,no,delivered,5,1473.44,-0.8999999999999986,On Time,31:36,32:30,-00:54,Medium,-2.77,6.01,Excellent,7.75,Heavy
10499,christine murray,delhivery,fragile items,ev van,same day,south,foggy,18.5,10.97,7.6,9.8,no,delivered,3,225.41,-2.200000000000001,On Time,07:36,09:48,-02:12,Short,-22.45,12.18,Average,2.43,Medium
10500,joanna martin,ecom express,cosmetics,ev van,standard,south,clear,21.6,43.93,11.7,14.2,no,delivered,5,239.79,-2.5,On Time,11:42,14:12,-02:30,Short,-17.61,11.1,Excellent,1.85,Heavy
10501,miguel banks,blue dart,pharmacy,ev van,standard,north,stormy,159.0,29.53,27.5,27.9,no,delivered,4,883.59,-0.3999999999999986,On Time,27:30,27:54,-00:24,Medium,-1.43,5.56,Good,5.78,Heavy
10502,mr. michael garcia,ekart,clothing,ev van,two day,west,clear,264.0,42.14,11.5,14.4,no,delivered,5,1446.42,-2.9000000000000004,On Time,11:30,14:24,-02:54,Long,-20.14,5.48,Excellent,22.96,Heavy
10503,robin figueroa,fedex,fragile items,bike,same day,east,cold,66.7,42.8,13.8,14.7,no,delivered,4,561.9,-0.8999999999999986,On Time,13:48,14:42,-00:54,Short,-6.12,8.42,Good,4.83,Heavy
10504,nicholas pham,delhivery,electronics,bike,express,south,stormy,39.9,4.67,46.1,28.0,yes,delayed,3,263.51,18.1,Delayed,46:06,28:00,18:06,Short,64.64,6.6,Average,0.87,Light
10505,samantha castro,dhl,automobile parts,truck,two day,west,stormy,138.0,20.93,59.8,1.8,no,delivered,5,752.79,58.0,Delayed,59:48,01:48,58:00,Medium,3222.22,5.46,Excellent,2.31,Heavy
10506,william chambers,blue dart,cosmetics,ev bike,express,south,hot,280.2,30.27,56.6,52.0,yes,delayed,2,1541.81,4.600000000000001,Delayed,56:36,52:00,04:36,Long,8.85,5.5,Poor,4.95,Heavy
10507,heidi mason,fedex,clothing,ev van,two day,central,foggy,283.5,2.1,13.6,16.4,no,delivered,4,1423.8,-2.799999999999999,On Time,13:36,16:24,-02:48,Long,-17.07,5.02,Good,20.85,Light
10508,tamara lewis,amazon logistics,clothing,truck,two day,south,stormy,279.4,7.27,21.3,15.9,yes,delayed,2,1418.81,5.4,Delayed,21:18,15:54,05:24,Long,33.96,5.08,Poor,13.12,Medium
10509,amanda reed,ecom express,cosmetics,scooter,standard,south,foggy,153.3,24.61,25.8,27.3,no,delivered,3,840.33,-1.5,On Time,25:48,27:18,-01:30,Medium,-5.49,5.48,Average,5.94,Heavy
10510,jeffrey parker,blue dart,fragile items,ev van,two day,west,rainy,281.3,23.34,15.6,16.1,no,delivered,4,1476.52,-0.5000000000000018,On Time,15:36,16:06,-00:30,Long,-3.11,5.25,Good,18.03,Heavy
10511,debra frazier,fedex,furniture,truck,two day,north,rainy,294.5,33.97,14.4,17.4,no,delivered,4,1574.41,-2.9999999999999982,On Time,14:24,17:24,-03:00,Long,-17.24,5.35,Good,20.45,Heavy
10512,megan wood,fedex,electronics,ev bike,two day,central,clear,273.1,33.11,12.0,15.3,no,delivered,5,1464.83,-3.3000000000000007,On Time,12:00,15:18,-03:18,Long,-21.57,5.36,Excellent,22.76,Heavy
10513,mario clark,dhl,furniture,scooter,same day,west,cold,131.7,44.88,21.1,21.2,no,delivered,5,893.14,-0.09999999999999787,On Time,21:06,21:12,-00:06,Medium,-0.47,6.78,Excellent,6.24,Heavy
10514,james ray,shadowfax,furniture,ev bike,same day,south,foggy,75.9,37.89,15.3,15.6,no,delivered,3,593.17,-0.29999999999999893,On Time,15:18,15:36,-00:18,Short,-1.92,7.82,Average,4.96,Heavy
10515,jennifer parks,ecom express,documents,bike,express,south,stormy,225.8,16.39,54.7,46.6,yes,delayed,2,1228.17,8.100000000000001,Delayed,54:42,46:36,08:06,Medium,17.38,5.44,Poor,4.13,Heavy
10516,andrew lam,dhl,automobile parts,ev van,standard,central,rainy,79.5,5.09,19.9,20.0,no,delivered,5,412.77,-0.10000000000000142,On Time,19:54,20:00,-00:06,Short,-0.5,5.19,Excellent,3.99,Medium
10517,ronald munoz,delhivery,groceries,ev van,standard,east,foggy,106.6,21.25,21.3,22.7,no,delivered,3,596.75,-1.3999999999999986,On Time,21:18,22:42,-01:24,Medium,-6.17,5.6,Average,5.0,Heavy
10518,antonio mccormick,ecom express,documents,ev bike,standard,east,foggy,161.6,3.69,27.8,28.2,no,delivered,5,819.07,-0.3999999999999986,On Time,27:48,28:12,-00:24,Medium,-1.42,5.07,Excellent,5.81,Light
10519,brian ramirez,ecom express,cosmetics,ev van,two day,west,cold,258.7,43.66,13.9,13.9,no,delivered,5,1424.48,0.0,On Time,13:54,13:54,00:00,Long,0.0,5.51,Excellent,18.61,Heavy
10520,john hall,ekart,pharmacy,ev van,express,south,cold,144.6,35.28,54.1,38.5,yes,delayed,3,878.84,15.600000000000001,Delayed,54:06,38:30,15:36,Medium,40.52,6.08,Average,2.67,Heavy
10521,steven kim,fedex,pharmacy,bike,standard,east,stormy,24.5,43.1,9.9,14.4,no,delivered,5,251.8,-4.5,On Time,09:54,14:24,-04:30,Short,-31.25,10.28,Excellent,2.47,Heavy
10522,caroline webb,amazon logistics,furniture,scooter,same day,east,rainy,174.4,2.32,24.6,25.4,no,delivered,5,978.96,-0.7999999999999972,On Time,24:36,25:24,-00:48,Medium,-3.15,5.61,Excellent,7.09,Light
10523,kathleen johnson,fedex,documents,bike,standard,south,clear,24.2,2.31,14.2,14.4,no,delivered,5,127.93,-0.20000000000000107,On Time,14:12,14:24,-00:12,Short,-1.39,5.29,Excellent,1.7,Light
10524,lisa greene,fedex,documents,scooter,same day,south,cold,72.0,21.32,15.2,15.2,no,delivered,4,523.96,0.0,On Time,15:12,15:12,00:00,Short,0.0,7.28,Good,4.74,Heavy
10525,david haney jr.,ecom express,clothing,truck,same day,east,hot,34.2,35.47,10.7,11.4,no,delivered,4,377.41,-0.7000000000000011,On Time,10:42,11:24,-00:42,Short,-6.14,11.04,Good,3.2,Heavy
10526,matthew mclaughlin phd,amazon logistics,clothing,bike,same day,west,foggy,174.3,27.96,32.5,25.4,yes,failed,1,1055.38,7.100000000000001,Delayed,32:30,25:24,07:06,Medium,27.95,6.05,Poor,5.36,Heavy
10527,donald peterson,fedex,pharmacy,bike,two day,east,cold,74.6,2.85,54.8,55.5,no,delivered,4,381.55,-0.7000000000000028,On Time,54:48,55:30,-00:42,Short,-1.26,5.11,Good,1.36,Light
10528,madison garner,blue dart,groceries,truck,standard,north,hot,185.0,21.56,27.5,30.5,no,delivered,5,989.68,-3.0,On Time,27:30,30:30,-03:00,Medium,-9.84,5.35,Excellent,6.73,Heavy
10529,joshua wiley,dhl,cosmetics,truck,express,north,hot,198.9,23.89,52.2,43.9,yes,delayed,2,1116.17,8.300000000000004,Delayed,52:12,43:54,08:18,Medium,18.91,5.61,Poor,3.81,Heavy
10530,lisa michael,xpressbees,fragile items,van,express,north,rainy,143.2,41.12,50.2,38.3,yes,delayed,2,889.36,11.900000000000006,Delayed,50:12,38:18,11:54,Medium,31.07,6.21,Poor,2.85,Heavy
10531,keith walters,ekart,pharmacy,ev bike,same day,north,foggy,3.6,31.98,7.2,8.4,no,delivered,4,203.94,-1.2000000000000002,On Time,07:12,08:24,-01:12,Short,-14.29,56.65,Good,0.5,Heavy
10532,mike freeman,fedex,electronics,truck,same day,west,foggy,10.2,26.64,8.6,9.0,no,delivered,4,230.92,-0.40000000000000036,On Time,08:36,09:00,-00:24,Short,-4.44,22.64,Good,1.19,Heavy
10533,samuel suarez,shadowfax,electronics,van,two day,west,hot,145.1,34.52,2.3,2.5,no,delivered,3,829.06,-0.20000000000000018,On Time,02:18,02:30,-00:12,Medium,-8.0,5.71,Average,63.09,Heavy
10534,lindsey jimenez,delhivery,documents,bike,same day,south,cold,63.8,29.23,13.9,14.4,no,delivered,4,506.69,-0.5,On Time,13:54,14:24,-00:30,Short,-3.47,7.94,Good,4.59,Heavy
10535,scott powers,shadowfax,documents,ev bike,two day,north,foggy,145.2,26.2,2.3,2.5,no,delivered,4,804.6,-0.20000000000000018,On Time,02:18,02:30,-00:12,Medium,-8.0,5.54,Good,63.13,Heavy
10536,ralph acevedo,xpressbees,electronics,truck,same day,south,stormy,173.4,49.52,41.6,25.3,yes,failed,1,1116.25,16.3,Delayed,41:36,25:18,16:18,Medium,64.43,6.44,Poor,4.17,Heavy
10537,sean howard,blue dart,fragile items,bike,two day,south,foggy,140.4,4.52,0.6,2.0,no,delivered,4,715.56,-1.4,On Time,00:36,02:00,-01:24,Medium,-70.0,5.1,Good,234.0,Light
10538,robert hogan,fedex,groceries,scooter,same day,east,foggy,161.8,43.2,23.9,24.2,no,delivered,5,1038.6,-0.3000000000000007,On Time,23:54,24:12,-00:18,Medium,-1.24,6.42,Excellent,6.77,Heavy
10539,latoya wright,xpressbees,cosmetics,scooter,standard,east,stormy,289.9,23.13,40.5,41.0,no,delivered,4,1518.89,-0.5,On Time,40:30,41:00,-00:30,Long,-1.22,5.24,Good,7.16,Heavy
10540,vanessa meza,delhivery,clothing,scooter,express,north,cold,190.0,27.11,1.7,43.0,yes,delayed,3,1081.33,-41.3,On Time,01:42,43:00,-41:18,Medium,-96.05,5.69,Average,111.76,Heavy
10541,chelsea willis,shadowfax,electronics,ev bike,two day,east,clear,59.8,35.4,51.8,54.0,no,delivered,4,405.2,-2.200000000000003,On Time,51:48,54:00,-02:12,Short,-4.07,6.78,Good,1.15,Heavy
10542,jesse riley,ekart,clothing,ev van,standard,north,rainy,49.5,23.7,16.3,17.0,no,delivered,5,318.6,-0.6999999999999993,On Time,16:18,17:00,-00:42,Short,-4.12,6.44,Excellent,3.04,Heavy
10543,dominic valdez,dhl,furniture,bike,same day,north,rainy,285.4,21.96,43.8,36.5,yes,delayed,3,1592.88,7.299999999999997,Delayed,43:48,36:30,07:18,Long,20.0,5.58,Average,6.52,Heavy
10544,jasmine bradshaw,shadowfax,furniture,scooter,two day,central,stormy,294.2,40.37,16.6,17.4,no,delivered,4,1592.11,-0.7999999999999972,On Time,16:36,17:24,-00:48,Long,-4.6,5.41,Good,17.72,Heavy
10545,adrian lee,delhivery,groceries,scooter,express,central,stormy,138.0,27.24,41.0,37.8,yes,delayed,3,821.72,3.200000000000003,Delayed,41:00,37:48,03:12,Medium,8.47,5.95,Average,3.37,Heavy
10546,lisa wells,delhivery,automobile parts,ev van,standard,central,cold,258.6,49.06,33.6,37.9,no,delivered,5,1440.18,-4.299999999999997,On Time,33:36,37:54,-04:18,Long,-11.35,5.57,Excellent,7.7,Heavy
10547,mark frank,fedex,pharmacy,truck,standard,north,clear,191.5,45.31,27.2,31.2,no,delivered,5,1093.43,-4.0,On Time,27:12,31:12,-04:00,Medium,-12.82,5.71,Excellent,7.04,Heavy
10548,shirley smith,ecom express,cosmetics,ev van,same day,west,hot,14.2,27.96,7.9,9.4,no,delivered,4,254.88,-1.5,On Time,07:54,09:24,-01:30,Short,-15.96,17.95,Good,1.8,Heavy
10549,kristen taylor,delhivery,clothing,scooter,same day,central,foggy,232.1,41.99,28.9,31.2,no,delivered,3,1386.47,-2.3000000000000007,On Time,28:54,31:12,-02:18,Medium,-7.37,5.97,Average,8.03,Heavy
10550,cynthia martinez,amazon logistics,furniture,bike,same day,east,clear,111.4,31.42,16.8,19.1,no,delivered,3,751.26,-2.3000000000000007,On Time,16:48,19:06,-02:18,Medium,-12.04,6.74,Average,6.63,Heavy
10551,vanessa davila,delhivery,pharmacy,van,standard,central,hot,173.6,22.03,27.1,29.4,no,delivered,4,934.09,-2.299999999999997,On Time,27:06,29:24,-02:18,Medium,-7.82,5.38,Good,6.41,Heavy
10552,joseph hill,fedex,pharmacy,ev bike,express,central,clear,267.2,12.94,50.3,50.7,no,delivered,4,1424.82,-0.4000000000000057,On Time,50:18,50:42,-00:24,Long,-0.79,5.33,Good,5.31,Medium
10553,corey robbins,dhl,automobile parts,ev van,same day,north,cold,158.5,44.62,21.5,23.8,no,delivered,4,1026.36,-2.3000000000000007,On Time,21:30,23:48,-02:18,Medium,-9.66,6.48,Good,7.37,Heavy
10554,emily blackburn,fedex,furniture,van,two day,central,rainy,176.1,22.21,5.0,5.6,no,delivered,4,947.13,-0.5999999999999996,On Time,05:00,05:36,-00:36,Medium,-10.71,5.38,Good,35.22,Heavy
10555,nicholas long,delhivery,groceries,scooter,standard,north,rainy,242.5,25.01,35.6,36.2,no,delivered,5,1287.53,-0.6000000000000014,On Time,35:36,36:12,-00:36,Medium,-1.66,5.31,Excellent,6.81,Heavy
10556,pamela sanders,xpressbees,automobile parts,bike,same day,north,rainy,242.1,7.59,41.2,32.2,yes,delayed,2,1333.27,9.0,Delayed,41:12,32:12,09:00,Medium,27.95,5.51,Poor,5.88,Medium
10557,andrew bentley,ekart,groceries,van,same day,north,cold,189.1,0.8,25.1,26.9,no,delivered,5,1047.9,-1.7999999999999972,On Time,25:06,26:54,-01:48,Medium,-6.69,5.54,Excellent,7.53,Light
10558,michelle mitchell,xpressbees,pharmacy,truck,same day,central,hot,12.3,16.92,6.4,9.2,no,delivered,5,212.26,-2.799999999999999,On Time,06:24,09:12,-02:48,Short,-30.43,17.26,Excellent,1.92,Heavy
10559,david white,shadowfax,electronics,bike,standard,central,foggy,262.4,15.89,36.7,38.2,no,delivered,3,1359.67,-1.5,On Time,36:42,38:12,-01:30,Long,-3.93,5.18,Average,7.15,Heavy
10560,alicia quinn,fedex,clothing,ev van,standard,south,foggy,187.7,28.64,30.5,30.8,no,delivered,4,1024.42,-0.3000000000000007,On Time,30:30,30:48,-00:18,Medium,-0.97,5.46,Good,6.15,Heavy
10561,bailey booth,ekart,electronics,ev bike,same day,central,clear,163.9,32.95,21.8,24.4,no,delivered,4,1018.35,-2.599999999999998,On Time,21:48,24:24,-02:36,Medium,-10.66,6.21,Good,7.52,Heavy
10562,charlotte roy,shadowfax,groceries,scooter,same day,north,stormy,254.7,5.33,39.6,33.5,yes,delayed,2,1389.49,6.100000000000001,Delayed,39:36,33:30,06:06,Long,18.21,5.46,Poor,6.43,Medium
10563,brittany simon,ecom express,automobile parts,van,same day,east,hot,113.6,32.76,17.8,19.4,no,delivered,4,766.28,-1.5999999999999979,On Time,17:48,19:24,-01:36,Medium,-8.25,6.75,Good,6.38,Heavy
10564,angela rodriguez,ecom express,electronics,van,two day,central,clear,30.5,24.08,50.8,51.0,no,delivered,5,224.74,-0.20000000000000284,On Time,50:48,51:00,-00:12,Short,-0.39,7.37,Excellent,0.6,Heavy
10565,morgan torres,ecom express,automobile parts,ev van,express,central,clear,77.7,11.3,30.7,31.8,no,delivered,4,472.4,-1.1000000000000014,On Time,30:42,31:48,-01:06,Short,-3.46,6.08,Good,2.53,Medium
10566,jared adkins,blue dart,fragile items,ev bike,express,south,hot,273.8,36.11,54.2,51.4,yes,delayed,3,1527.33,2.8000000000000043,Delayed,54:12,51:24,02:48,Long,5.45,5.58,Average,5.05,Heavy
10567,david berg,shadowfax,electronics,bike,two day,west,hot,237.3,46.99,10.7,11.7,no,delivered,5,1327.47,-1.0,On Time,10:42,11:42,-01:00,Medium,-8.55,5.59,Excellent,22.18,Heavy
10568,kayla carlson,dhl,electronics,scooter,same day,west,foggy,147.6,23.17,22.4,22.8,no,delivered,4,907.51,-0.40000000000000213,On Time,22:24,22:48,-00:24,Medium,-1.75,6.15,Good,6.59,Heavy
10569,christine green,ecom express,automobile parts,ev bike,same day,east,hot,246.5,37.97,31.3,32.6,no,delivered,5,1446.41,-1.3000000000000007,On Time,31:18,32:36,-01:18,Medium,-3.99,5.87,Excellent,7.88,Heavy
10570,natalie jefferson,ecom express,pharmacy,van,same day,central,stormy,261.6,49.52,40.2,34.2,yes,failed,1,1557.97,6.0,Delayed,40:12,34:12,06:00,Long,17.54,5.96,Poor,6.51,Heavy
10571,terry glover,amazon logistics,clothing,ev bike,two day,central,stormy,240.2,48.14,9.6,12.0,no,delivered,3,1345.42,-2.4000000000000004,On Time,09:36,12:00,-02:24,Medium,-20.0,5.6,Average,25.02,Heavy
10572,megan williamson,blue dart,automobile parts,truck,express,north,rainy,297.1,21.68,8.9,53.7,yes,delayed,3,1609.54,-44.800000000000004,On Time,08:54,53:42,-44:48,Long,-83.43,5.42,Average,33.38,Heavy
10573,brooke webster,ekart,pharmacy,ev bike,express,east,hot,287.8,0.67,6.6,52.8,yes,failed,2,1490.44,-46.199999999999996,On Time,06:36,52:48,-46:12,Long,-87.5,5.18,Poor,43.61,Light
10574,travis foster,xpressbees,pharmacy,truck,standard,south,hot,169.0,20.01,28.8,28.9,no,delivered,4,905.03,-0.09999999999999787,On Time,28:48,28:54,-00:06,Medium,-0.35,5.36,Good,5.87,Heavy
10575,elizabeth ferguson,xpressbees,cosmetics,ev bike,two day,east,hot,200.8,28.44,7.9,8.1,no,delivered,5,1089.32,-0.1999999999999993,On Time,07:54,08:06,-00:12,Medium,-2.47,5.42,Excellent,25.42,Heavy
10576,sharon sheppard,dhl,clothing,van,same day,south,rainy,297.1,44.75,47.2,37.7,yes,delayed,2,1632.7206,9.5,Delayed,47:12,37:42,09:30,Long,25.2,5.5,Poor,6.29,Heavy
10577,robert kaufman jr.,blue dart,groceries,scooter,two day,west,foggy,272.4,42.28,14.3,15.2,no,delivered,5,1488.84,-0.8999999999999986,On Time,14:18,15:12,-00:54,Long,-5.92,5.47,Excellent,19.05,Heavy
10578,bryan owens,blue dart,clothing,ev van,express,west,rainy,144.9,42.22,43.8,38.5,yes,delayed,3,901.16,5.299999999999997,Delayed,43:48,38:30,05:18,Medium,13.77,6.22,Average,3.31,Heavy
10579,scott garcia,xpressbees,furniture,van,express,west,stormy,68.0,5.52,36.6,30.8,yes,failed,1,406.56,5.800000000000001,Delayed,36:36,30:48,05:48,Short,18.83,5.98,Poor,1.86,Medium
10580,angela thomas,fedex,automobile parts,bike,standard,west,foggy,50.8,35.56,16.1,17.1,no,delivered,5,360.68,-1.0,On Time,16:06,17:06,-01:00,Short,-5.85,7.1,Excellent,3.16,Heavy
10581,kyle jones,fedex,pharmacy,van,two day,south,foggy,42.7,34.41,49.2,52.3,no,delivered,4,316.73,-3.0999999999999943,On Time,49:12,52:18,-03:06,Short,-5.93,7.42,Good,0.87,Heavy
10582,sara thompson,amazon logistics,cosmetics,van,express,west,cold,6.9,35.72,34.8,24.7,yes,delayed,2,191.66,10.099999999999998,Delayed,34:48,24:42,10:06,Short,40.89,27.78,Poor,0.2,Heavy
10583,clayton lyons,delhivery,clothing,scooter,standard,east,stormy,225.8,12.49,32.3,34.6,no,delivered,5,1166.47,-2.3000000000000043,On Time,32:18,34:36,-02:18,Medium,-6.65,5.17,Excellent,6.99,Medium
10584,misty rodriguez,xpressbees,furniture,ev van,same day,east,cold,160.3,41.33,23.6,24.0,no,delivered,5,1025.49,-0.3999999999999986,On Time,23:36,24:00,-00:24,Medium,-1.67,6.4,Excellent,6.79,Heavy
10585,julie smith,ekart,automobile parts,van,two day,south,stormy,136.8,14.04,58.7,1.7,no,delivered,3,726.12,57.0,Delayed,58:42,01:42,57:00,Medium,3352.94,5.31,Average,2.33,Medium
10586,james french,ecom express,electronics,van,standard,south,hot,3.6,9.18,11.8,12.4,no,delivered,4,95.6674,-0.5999999999999996,On Time,11:48,12:24,-00:36,Short,-4.84,26.57,Good,0.31,Medium
